"","Family","PlateID","Well","Note","obs_volume","Date","Treatment","Age","Type","Count","AUC","blanks_meanAUC","AUC_cor","AUC_cor_norm","Family_EBV","yearclass","sire","dam","sire_id","dam_id","ebv_mpv","sire_pop","dam_pop"
"252",6,"plate_2_30","G5","","",20260401,"30C","360hpf","Sample",12,3295.80833333333,1763.86875,1531.93958333333,127.661631944444,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"253",6,"plate_2_30","B5","","",20260401,"30C","360hpf","Sample",11,3176.20833333333,1763.86875,1412.33958333333,128.394507575758,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"254",6,"plate_2_30","F5","","",20260401,"30C","360hpf","Sample",6,2614.31666666667,1763.86875,850.447916666667,141.741319444444,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"255",6,"plate_3_34","E5","","",20260401,"34C","360hpf","Sample",15,5433.84166666667,1941.35138888889,3492.49027777778,232.832685185185,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"256",6,"plate_2_30","F5","","",20260401,"30C","360hpf","Sample",6,2614.31666666667,1763.86875,850.447916666667,141.741319444444,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"257",6,"plate_2_30","E5","","",20260401,"30C","360hpf","Sample",5,2905.36666666667,1763.86875,1141.49791666667,228.299583333333,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"258",6,"plate_4_38","B5","","",20260401,"38C","360hpf","Sample",12,3932,1920.40069444444,2011.59930555555,167.633275462963,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"259",6,"plate_4_38","A5","","",20260401,"38C","360hpf","Sample",14,3729.15,1920.40069444444,1808.74930555556,129.196378968254,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"260",6,"plate_4_38","A5","","",20260401,"38C","360hpf","Sample",14,3729.15,1920.40069444444,1808.74930555556,129.196378968254,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"261",6,"plate_3_34","B5","","",20260401,"34C","360hpf","Sample",4,2739.43333333333,1941.35138888889,798.081944444444,199.520486111111,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"262",6,"plate_3_34","G5","","",20260401,"34C","360hpf","Sample",15,5470.60833333333,1941.35138888889,3529.25694444444,235.283796296296,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"263",6,"plate_3_34","A5","","",20260401,"34C","360hpf","Sample",14,5004.08333333333,1941.35138888889,3062.73194444445,218.766567460318,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"264",6,"plate_3_34","F5","","",20260401,"34C","360hpf","Sample",12,3845.025,1941.35138888889,1903.67361111111,158.639467592593,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"265",6,"plate_3_34","F5","","",20260401,"34C","360hpf","Sample",12,3845.025,1941.35138888889,1903.67361111111,158.639467592593,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"266",6,"plate_3_34","E5","","",20260401,"34C","360hpf","Sample",15,5433.84166666667,1941.35138888889,3492.49027777778,232.832685185185,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"267",6,"plate_2_30","G5","","",20260401,"30C","360hpf","Sample",12,3295.80833333333,1763.86875,1531.93958333333,127.661631944444,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"268",6,"plate_4_38","G5","","",20260401,"38C","360hpf","Sample",25,5616.325,1920.40069444444,3695.92430555556,147.836972222222,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"269",6,"plate_4_38","B5","","",20260401,"38C","360hpf","Sample",12,3932,1920.40069444444,2011.59930555555,167.633275462963,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"270",6,"plate_3_34","D5","","",20260401,"34C","360hpf","Sample",14,3989.325,1941.35138888889,2047.97361111111,146.283829365079,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"271",6,"plate_4_38","D5","","",20260401,"38C","360hpf","Sample",13,3432.425,1920.40069444444,1512.02430555556,116.309561965812,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"272",6,"plate_3_34","G5","","",20260401,"34C","360hpf","Sample",15,5470.60833333333,1941.35138888889,3529.25694444444,235.283796296296,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"273",6,"plate_4_38","F5","","",20260401,"38C","360hpf","Sample",16,4444.85833333333,1920.40069444444,2524.45763888889,157.778602430556,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"274",6,"plate_4_38","F5","","",20260401,"38C","360hpf","Sample",16,4444.85833333333,1920.40069444444,2524.45763888889,157.778602430556,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"275",6,"plate_4_38","G5","","",20260401,"38C","360hpf","Sample",25,5616.325,1920.40069444444,3695.92430555556,147.836972222222,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"276",6,"plate_4_38","C5","","",20260401,"38C","360hpf","Sample",6,2556.55,1920.40069444444,636.149305555556,106.024884259259,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"277",6,"plate_4_38","E5","","",20260401,"38C","360hpf","Sample",14,4096.025,1920.40069444444,2175.62430555556,155.401736111111,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"278",6,"plate_4_38","D5","","",20260401,"38C","360hpf","Sample",13,3432.425,1920.40069444444,1512.02430555556,116.309561965812,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"279",6,"plate_4_38","E5","","",20260401,"38C","360hpf","Sample",14,4096.025,1920.40069444444,2175.62430555556,155.401736111111,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"280",6,"plate_4_38","C5","","",20260401,"38C","360hpf","Sample",6,2556.55,1920.40069444444,636.149305555556,106.024884259259,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"281",8,"plate_1_26","B6","","",20260401,"26C","360hpf","Sample",10,2464.55833333333,1689.69652777778,774.861805555556,77.4861805555556,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"282",8,"plate_1_26","C6","","",20260401,"26C","360hpf","Sample",6,2340.41666666667,1689.69652777778,650.720138888889,108.453356481482,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"283",8,"plate_1_26","A6","","",20260401,"26C","360hpf","Sample",58,6816.725,1689.69652777778,5127.02847222222,88.3970426245211,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"284",8,"plate_2_30","A6","","",20260401,"30C","360hpf","Sample",5,2410.25833333333,1763.86875,646.389583333333,129.277916666667,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"285",8,"plate_1_26","D6","","",20260401,"26C","360hpf","Sample",3,2075.08333333333,1689.69652777778,385.386805555555,128.462268518518,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"286",8,"plate_1_26","G6","","",20260401,"26C","360hpf","Sample",66,7233.00833333333,1689.69652777778,5543.31180555556,83.9895728114478,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"287",8,"plate_1_26","A6","","",20260401,"26C","360hpf","Sample",58,6816.725,1689.69652777778,5127.02847222222,88.3970426245211,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"288",8,"plate_1_26","F6","","",20260401,"26C","360hpf","Sample",39,4016.00833333333,1689.69652777778,2326.31180555556,59.6490206552707,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"289",8,"plate_1_26","B6","","",20260401,"26C","360hpf","Sample",10,2464.55833333333,1689.69652777778,774.861805555556,77.4861805555556,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"290",8,"plate_1_26","E6","","",20260401,"26C","360hpf","Sample",6,2016.94166666667,1689.69652777778,327.245138888889,54.5408564814815,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"291",8,"plate_1_26","E6","","",20260401,"26C","360hpf","Sample",6,2016.94166666667,1689.69652777778,327.245138888889,54.5408564814815,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"292",8,"plate_1_26","D6","","",20260401,"26C","360hpf","Sample",3,2075.08333333333,1689.69652777778,385.386805555555,128.462268518518,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"293",8,"plate_2_30","B6","","",20260401,"30C","360hpf","Sample",22,3651.91666666667,1763.86875,1888.04791666667,85.8203598484848,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"294",8,"plate_2_30","G6","","",20260401,"30C","360hpf","Sample",60,10188.45,1763.86875,8424.58125,140.4096875,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"295",8,"plate_2_30","A6","","",20260401,"30C","360hpf","Sample",5,2410.25833333333,1763.86875,646.389583333333,129.277916666667,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"296",8,"plate_1_26","C6","","",20260401,"26C","360hpf","Sample",6,2340.41666666667,1689.69652777778,650.720138888889,108.453356481482,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"297",8,"plate_3_34","D6","","",20260401,"34C","360hpf","Sample",15,3053.54166666667,1941.35138888889,1112.19027777778,74.1460185185185,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"298",8,"plate_1_26","G6","","",20260401,"26C","360hpf","Sample",66,7233.00833333333,1689.69652777778,5543.31180555556,83.9895728114478,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"299",8,"plate_2_30","E6","","",20260401,"30C","360hpf","Sample",12,2613.03333333333,1763.86875,849.164583333333,70.7637152777777,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"300",8,"plate_2_30","E6","","",20260401,"30C","360hpf","Sample",12,2613.03333333333,1763.86875,849.164583333333,70.7637152777777,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"301",8,"plate_3_34","C6","","",20260401,"34C","360hpf","Sample",17,3182.275,1941.35138888889,1240.92361111111,72.9955065359477,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"302",8,"plate_1_26","F6","","",20260401,"26C","360hpf","Sample",39,4016.00833333333,1689.69652777778,2326.31180555556,59.6490206552707,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"303",8,"plate_2_30","D6","","",20260401,"30C","360hpf","Sample",17,3337.13333333333,1763.86875,1573.26458333333,92.5449754901961,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"304",8,"plate_2_30","C6","","",20260401,"30C","360hpf","Sample",30,5537.125,1763.86875,3773.25625,125.775208333333,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"305",8,"plate_2_30","C6","","",20260401,"30C","360hpf","Sample",30,5537.125,1763.86875,3773.25625,125.775208333333,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"306",8,"plate_3_34","A6","","",20260401,"34C","360hpf","Sample",15,3527.4,1941.35138888889,1586.04861111111,105.736574074074,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"307",8,"plate_3_34","F6","","",20260401,"34C","360hpf","Sample",65,10075.4083333333,1941.35138888889,8134.05694444445,125.139337606838,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"308",8,"plate_2_30","B6","","",20260401,"30C","360hpf","Sample",22,3651.91666666667,1763.86875,1888.04791666667,85.8203598484848,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"309",8,"plate_2_30","F6","","",20260401,"30C","360hpf","Sample",60,7853.05,1763.86875,6089.18125,101.486354166667,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"310",8,"plate_3_34","E6","","",20260401,"34C","360hpf","Sample",54,8418.55833333333,1941.35138888889,6477.20694444444,119.948276748971,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"311",8,"plate_2_30","F6","","",20260401,"30C","360hpf","Sample",60,7853.05,1763.86875,6089.18125,101.486354166667,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"312",8,"plate_3_34","D6","","",20260401,"34C","360hpf","Sample",15,3053.54166666667,1941.35138888889,1112.19027777778,74.1460185185185,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"313",8,"plate_3_34","C6","","",20260401,"34C","360hpf","Sample",17,3182.275,1941.35138888889,1240.92361111111,72.9955065359477,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"314",8,"plate_4_38","A6","","",20260401,"38C","360hpf","Sample",10,2469.30833333333,1920.40069444444,548.907638888889,54.8907638888889,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"315",8,"plate_2_30","D6","","",20260401,"30C","360hpf","Sample",17,3337.13333333333,1763.86875,1573.26458333333,92.5449754901961,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"316",8,"plate_3_34","B6","","",20260401,"34C","360hpf","Sample",7,2269.13333333333,1941.35138888889,327.781944444444,46.825992063492,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"317",8,"plate_3_34","B6","","",20260401,"34C","360hpf","Sample",7,2269.13333333333,1941.35138888889,327.781944444444,46.825992063492,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"318",8,"plate_3_34","A6","","",20260401,"34C","360hpf","Sample",15,3527.4,1941.35138888889,1586.04861111111,105.736574074074,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"319",8,"plate_3_34","F6","","",20260401,"34C","360hpf","Sample",65,10075.4083333333,1941.35138888889,8134.05694444445,125.139337606838,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"320",8,"plate_4_38","D6","","",20260401,"38C","360hpf","Sample",17,2199.3,1920.40069444444,278.899305555555,16.405841503268,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"321",8,"plate_3_34","E6","","",20260401,"34C","360hpf","Sample",54,8418.55833333333,1941.35138888889,6477.20694444444,119.948276748971,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"322",8,"plate_2_30","G6","","",20260401,"30C","360hpf","Sample",60,10188.45,1763.86875,8424.58125,140.4096875,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"323",8,"plate_4_38","G6","","",20260401,"38C","360hpf","Sample",56,6482.05,1920.40069444444,4561.64930555555,81.458023313492,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"324",8,"plate_4_38","B6","","",20260401,"38C","360hpf","Sample",24,4317.925,1920.40069444444,2397.52430555556,99.8968460648149,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"325",8,"plate_4_38","G6","","",20260401,"38C","360hpf","Sample",56,6482.05,1920.40069444444,4561.64930555555,81.458023313492,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"326",8,"plate_4_38","B6","","",20260401,"38C","360hpf","Sample",24,4317.925,1920.40069444444,2397.52430555556,99.8968460648149,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"327",8,"plate_3_34","G6","","",20260401,"34C","360hpf","Sample",7,2366.25,1941.35138888889,424.898611111111,60.6998015873016,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"328",8,"plate_4_38","A6","","",20260401,"38C","360hpf","Sample",10,2469.30833333333,1920.40069444444,548.907638888889,54.8907638888889,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"329",8,"plate_4_38","F6","","",20260401,"38C","360hpf","Sample",38,4352.79166666667,1920.40069444444,2432.39097222222,64.01028874269,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"330",8,"plate_3_34","G6","","",20260401,"34C","360hpf","Sample",7,2366.25,1941.35138888889,424.898611111111,60.6998015873016,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"331",8,"plate_4_38","C6","","",20260401,"38C","360hpf","Sample",10,1995.88333333333,1920.40069444444,75.4826388888887,7.54826388888887,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"332",8,"plate_4_38","E6","","",20260401,"38C","360hpf","Sample",11,2537.475,1920.40069444444,617.074305555555,56.0976641414141,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"333",8,"plate_4_38","C6","","",20260401,"38C","360hpf","Sample",10,1995.88333333333,1920.40069444444,75.4826388888887,7.54826388888887,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"334",8,"plate_4_38","D6","","",20260401,"38C","360hpf","Sample",17,2199.3,1920.40069444444,278.899305555555,16.405841503268,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"335",8,"plate_4_38","E6","","",20260401,"38C","360hpf","Sample",11,2537.475,1920.40069444444,617.074305555555,56.0976641414141,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"336",8,"plate_4_38","F6","","",20260401,"38C","360hpf","Sample",38,4352.79166666667,1920.40069444444,2432.39097222222,64.01028874269,"High",2026,"2023-72","2024-63","G010857","G010829",0.152628367646118,"hybrid","miyagi"
"337",52,"plate_1_26","C7","","",20260401,"26C","360hpf","Sample",15,4342.69166666667,1689.69652777778,2652.99513888889,176.866342592593,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"338",52,"plate_1_26","C7","","",20260401,"26C","360hpf","Sample",15,4342.69166666667,1689.69652777778,2652.99513888889,176.866342592593,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"339",52,"plate_1_26","B7","","",20260401,"26C","360hpf","Sample",26,5335.30833333333,1689.69652777778,3645.61180555556,140.215838675214,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"340",52,"plate_1_26","D7","","",20260401,"26C","360hpf","Sample",29,5711.38333333333,1689.69652777778,4021.68680555556,138.678855363985,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"341",52,"plate_1_26","E7","","",20260401,"26C","360hpf","Sample",10,2921.21666666667,1689.69652777778,1231.52013888889,123.152013888889,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"342",52,"plate_1_26","A7","","",20260401,"26C","360hpf","Sample",16,4444.725,1689.69652777778,2755.02847222222,172.189279513889,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"343",52,"plate_1_26","F7","","",20260401,"26C","360hpf","Sample",12,3465.48333333333,1689.69652777778,1775.78680555556,147.982233796296,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"344",52,"plate_1_26","G7","","",20260401,"26C","360hpf","Sample",27,5220.3,1689.69652777778,3530.60347222222,130.763091563786,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"345",52,"plate_1_26","E7","","",20260401,"26C","360hpf","Sample",10,2921.21666666667,1689.69652777778,1231.52013888889,123.152013888889,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"346",52,"plate_2_30","C7","","",20260401,"30C","360hpf","Sample",16,4088.4,1763.86875,2324.53125,145.283203125,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"347",52,"plate_1_26","D7","","",20260401,"26C","360hpf","Sample",29,5711.38333333333,1689.69652777778,4021.68680555556,138.678855363985,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"348",52,"plate_2_30","B7","","",20260401,"30C","360hpf","Sample",7,2961.76666666667,1763.86875,1197.89791666667,171.128273809524,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"349",52,"plate_2_30","G7","","",20260401,"30C","360hpf","Sample",11,3829.54166666667,1763.86875,2065.67291666667,187.788446969697,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"350",52,"plate_2_30","A7","","",20260401,"30C","360hpf","Sample",18,4987.21666666667,1763.86875,3223.34791666667,179.074884259259,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"351",52,"plate_2_30","F7","","",20260401,"30C","360hpf","Sample",11,3517.45,1763.86875,1753.58125,159.416477272727,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"352",52,"plate_2_30","A7","","",20260401,"30C","360hpf","Sample",18,4987.21666666667,1763.86875,3223.34791666667,179.074884259259,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"353",52,"plate_2_30","F7","","",20260401,"30C","360hpf","Sample",11,3517.45,1763.86875,1753.58125,159.416477272727,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"354",52,"plate_1_26","G7","","",20260401,"26C","360hpf","Sample",27,5220.3,1689.69652777778,3530.60347222222,130.763091563786,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"355",52,"plate_2_30","E7","","",20260401,"30C","360hpf","Sample",16,4433.775,1763.86875,2669.90625,166.869140625,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"356",52,"plate_1_26","B7","","",20260401,"26C","360hpf","Sample",26,5335.30833333333,1689.69652777778,3645.61180555556,140.215838675214,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"357",52,"plate_1_26","F7","","",20260401,"26C","360hpf","Sample",12,3465.48333333333,1689.69652777778,1775.78680555556,147.982233796296,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"358",52,"plate_2_30","D7","","",20260401,"30C","360hpf","Sample",16,4009.68333333333,1763.86875,2245.81458333333,140.363411458333,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"359",52,"plate_1_26","A7","","",20260401,"26C","360hpf","Sample",16,4444.725,1689.69652777778,2755.02847222222,172.189279513889,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"360",52,"plate_2_30","C7","","",20260401,"30C","360hpf","Sample",16,4088.4,1763.86875,2324.53125,145.283203125,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"361",52,"plate_3_34","A7","","",20260401,"34C","360hpf","Sample",24,7262.36666666667,1941.35138888889,5321.01527777778,221.708969907407,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"362",52,"plate_3_34","F7","","",20260401,"34C","360hpf","Sample",26,7326.925,1941.35138888889,5385.57361111111,207.137446581197,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"363",52,"plate_2_30","B7","","",20260401,"30C","360hpf","Sample",7,2961.76666666667,1763.86875,1197.89791666667,171.128273809524,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"364",52,"plate_2_30","G7","","",20260401,"30C","360hpf","Sample",11,3829.54166666667,1763.86875,2065.67291666667,187.788446969697,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"365",52,"plate_3_34","D7","","",20260401,"34C","360hpf","Sample",17,3919.79166666667,1941.35138888889,1978.44027777778,116.378839869281,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"366",52,"plate_4_38","B7","","",20260401,"38C","360hpf","Sample",24,5785.88333333333,1920.40069444444,3865.48263888889,161.06177662037,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"367",52,"plate_2_30","E7","","",20260401,"30C","360hpf","Sample",16,4433.775,1763.86875,2669.90625,166.869140625,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"368",52,"plate_3_34","C7","","",20260401,"34C","360hpf","Sample",30,6679.89166666667,1941.35138888889,4738.54027777778,157.951342592593,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"369",52,"plate_3_34","C7","","",20260401,"34C","360hpf","Sample",30,6679.89166666667,1941.35138888889,4738.54027777778,157.951342592593,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"370",52,"plate_2_30","D7","","",20260401,"30C","360hpf","Sample",16,4009.68333333333,1763.86875,2245.81458333333,140.363411458333,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"371",52,"plate_3_34","B7","","",20260401,"34C","360hpf","Sample",20,5098.75,1941.35138888889,3157.39861111111,157.869930555556,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"372",52,"plate_3_34","B7","","",20260401,"34C","360hpf","Sample",20,5098.75,1941.35138888889,3157.39861111111,157.869930555556,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"373",52,"plate_3_34","A7","","",20260401,"34C","360hpf","Sample",24,7262.36666666667,1941.35138888889,5321.01527777778,221.708969907407,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"374",52,"plate_3_34","F7","","",20260401,"34C","360hpf","Sample",26,7326.925,1941.35138888889,5385.57361111111,207.137446581197,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"375",52,"plate_4_38","D7","","",20260401,"38C","360hpf","Sample",23,4732.39166666667,1920.40069444444,2811.99097222222,122.26047705314,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
"376",52,"plate_3_34","E7","","",20260401,"34C","360hpf","Sample",48,10195.8583333333,1941.35138888889,8254.50694444445,171.968894675926,"Low",2026,"2024-75","2024-05","G010901","G010807",0.0138346346339528,"miyagi","midori"
